"FD.metric","x_y","y_x","tp","state.metric","system","res","troph"
"FDis",0.0223384887875792,0.268045497007137,55,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0390665402702479,0.273717346361668,56,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0689308300040941,0.295733554146049,57,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0536060371215261,0.319540622845036,58,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.166668132638523,0.305292204179148,59,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.201646936638599,0.227231828250433,60,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.233651016757197,0.18778943802406,-60,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.231502680483825,0.144497333813342,-59,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.238506304048623,0.121920976611552,-58,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.278052358983551,0.163125410629626,-57,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.277586488501331,0.15272728544581,-56,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.228242607068089,0.1701662708859,-55,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.209190186253974,0.238531487428024,-54,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.227051786406748,0.215978446448317,-53,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.213450274838956,0.254947771898279,-52,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.228211479598699,0.194246503170464,-51,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.227177972402085,0.221781770119311,-50,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.273470024120989,0.227932562305846,-49,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.294773681231581,0.212118053646381,-48,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.162844487284703,0.204012473379206,-47,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.212155704336516,0.19358459642041,-46,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.166109603987294,0.174951491780337,-45,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.145201767095836,0.143795734782196,-44,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.139522932765295,0.211450537673814,-43,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.167616342126442,0.244345825260299,-42,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.154635227438208,0.240473764165846,-41,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.168448404921412,0.195916909967777,-40,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.125840929459242,0.199129631422007,-39,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.135011767759263,0.17392885407481,-38,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.126555041432416,0.185282262249022,-37,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.132714994319239,0.10722534114779,-36,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.171381769110393,0.152169356463854,-35,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.209687638894107,0.153484268152784,-34,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.195008142228029,0.184759321414749,-33,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.17432969287269,0.130133252620007,-32,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.19728493745192,0.198480530862706,-31,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.202469183907659,0.217940543885355,-30,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.198419371722149,0.224878651191992,-29,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.158429456889137,0.256601365243883,-28,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.196557142566583,0.242147917465204,-27,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.168724811262837,0.206755081348108,-26,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.15935154724444,0.198283173029293,-25,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.152897976712081,0.161962491841235,-24,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.171666973090343,0.141744179182906,-23,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.128409879153425,0.166543000997935,-22,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.124900869616545,0.201050117672791,-21,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.116468880619302,0.178776483977766,-20,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.137833611581794,0.213815861628445,-19,"FI","Lower Zurich","Month","Phytoplankton"
"FDis",0.0844801004472213,0.225613463684396,-18,"FI","Lower Zurich","Month","Phytoplankton"
