"FD.metric","x_y","y_x","tp","state.metric","system","res","troph"
"FDis",0.271779655181077,0.408832923391896,51,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.281555356852105,0.391624464847557,52,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.259804242379158,0.395724097170539,53,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.238225206318855,0.398645573287372,54,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.232643800826257,0.409490777985375,55,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.278733406950834,0.40502465913056,56,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.337331809266786,0.4136472875526,57,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.374277107048329,0.397088823545159,58,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.377523203752363,0.409572859601677,59,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.359706391006229,0.38844492318047,60,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.18102375930594,0.282382899741634,-60,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.143321676943664,0.226899050532722,-59,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.150742656758304,0.196851848659847,-58,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.183275986592396,0.171167615080864,-57,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.153160022033991,0.138462416254837,-56,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.149874146734266,0.169250869713648,-55,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.1680822681665,0.158616149805267,-54,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.139923739403892,0.170258662605399,-53,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.0746376326052305,0.187995383077709,-52,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.0506828639987659,0.186078538729872,-51,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.0717620405999959,0.169083825160515,-50,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.129355761815115,0.235406911855122,-49,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.122151681841572,0.255501606207482,-48,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.105151249955517,0.253878542867076,-47,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.109930582075656,0.253258248122143,-46,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.108909563368632,0.246896044912848,-45,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.137557531011777,0.237073000880208,-44,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.138605928435474,0.21212294535558,-43,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.14164794855592,0.152764504329573,-42,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.104743774826155,0.194552606184147,-41,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.0783662530143053,0.248962940436622,-40,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.125419487820077,0.268291429316597,-39,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.211644234126376,0.225160400257901,-38,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.29112578018824,0.219306365254643,-37,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.315104356012691,0.237314916727487,-36,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.2933561175892,0.216133078425888,-35,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.269139394331447,0.224012960753642,-34,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.27990602760336,0.232039082269575,-33,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.257569310879869,0.182613874426481,-32,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.280384395770957,0.194447108158605,-31,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.305840651978278,0.20922865771119,-30,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.287594892804032,0.205441668170199,-29,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.290681687259228,0.240535695790004,-28,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.280108256102092,0.282070670916697,-27,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.289120286458221,0.316213828015987,-26,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.288789163800952,0.318992501607303,-25,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.265088213053406,0.366955102566793,-24,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.259090446533116,0.348695037788432,-23,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.264333350958643,0.340447170635633,-22,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.281026814754052,0.322704974334479,-21,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.314372529448063,0.310811336973581,-20,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.356236303193895,0.312626564192976,-19,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.369626056420606,0.301620764634294,-18,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.388427937208355,0.302508987948962,-17,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.399209954764174,0.31831830742301,-16,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.421124860396293,0.332313087843145,-15,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.461937342696028,0.352488495305578,-14,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.465425884098437,0.356055451851665,-13,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.446593910688683,0.389152039235461,-12,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.411325635689769,0.420449663183897,-11,"Density","Kinneret","Month","Phytoplankton"
