"FD.metric","x_y","y_x","tp","state.metric","system","res","troph"
"FDis",0.425735218217529,0.415329352456326,-2,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.410053613621102,0.410275845920655,-1,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.367628564261486,0.408689102780668,0,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.274929416695722,0.226104905891438,1,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.278941629840211,0.168312119167069,2,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.240036077680672,0.202602862684518,3,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.206274191290883,0.19548773435517,4,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.215154481951824,0.212068818976474,5,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.230779502444147,0.244477316159191,6,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.229194661966626,0.274496225496648,7,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.210308266504145,0.323803540570168,8,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.155071586828267,0.33472799484249,9,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.117051198686758,0.21278420716394,10,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.142484257296209,0.198378110274216,11,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.154481195425703,0.183230938221607,12,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.172336148834862,0.18498794434625,13,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.124401028910393,0.163104614435478,14,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.127071783216764,0.100306747138372,15,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.112927046679879,0.11578762577491,16,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.124687400684788,0.0521411024224336,17,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.141224608014077,0.0954921155708877,18,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.154185842453929,0.129523299039682,19,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.157926406407819,0.233222526771086,20,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.195821926209473,0.228966031520534,21,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.197644644392661,0.181570756334183,22,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.194252847885837,0.167967287088267,23,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.15056102038493,0.179098742715451,24,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.133490794478805,0.162203907535486,25,"Density","Kasumigaura","Month","Phytoplankton"
