"FD.metric","measure","quantile","obs.value","median.perm.value","obs.difference","state.metric","system","res","troph","sig"
"FRic","r0.ccf",0.322322322322322,-0.0210730821698346,0.00479156255498615,-0.0258646447248208,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","absmax.ccf",0.038038038038038,-0.161909890622963,0.073605671117728,-0.235515561740691,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","t.absmax.ccf",0.447447447447447,-5,1,-6,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FDis","rmin.ccf",0.905905905905906,-0.0741108066269145,-0.143429954792872,0.0693191481659579,"Community","Mendota","Month","Phytoplankton",""
"FDis","t.rmin.ccf",0.998998998998999,58,-20,78,"Community","Mendota","Month","Phytoplankton","*"
"FDis","rmax.ccf",1,0.378759664349456,0.141292202593451,0.237467461756005,"Community","Mendota","Month","Phytoplankton","*"
"FDis","t.rmax.ccf",0.495495495495495,-20,-19,-1,"Community","Mendota","Month","Phytoplankton",""
"FDis","r0.ccf",1,0.260809768769219,-0.00180558978862101,0.26261535855784,"Community","Mendota","Month","Phytoplankton","*"
"FDis","absmax.ccf",1,0.378759664349456,-0.113891905635954,0.49265156998541,"Community","Mendota","Month","Phytoplankton","*"
"FDis","t.absmax.ccf",0.525525525525526,-20,-21,1,"Community","Mendota","Month","Phytoplankton",""
"FDis","rmin.ccf",0.028028028028028,-0.237834080861848,-0.142734517912745,-0.095099562949103,"Density","Mendota","Month","Phytoplankton",""
"FDis","t.rmin.ccf",0.990990990990991,59,3,56,"Density","Mendota","Month","Phytoplankton","*"
